41.249.84.5 - - [16/Sep/2021:13:39:45 +0100] "GET /wp-admin/js/password-strength-meter.min.js?ver=5.8.1 HTTP/2.0" 200 621 "https://www.vmachine.cloud/wp-admin/install.php?step=1" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:39:45 +0100] "GET /wp-includes/js/underscore.min.js?ver=1.13.1 HTTP/2.0" 200 7319 "https://www.vmachine.cloud/wp-admin/install.php?step=1" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:39:45 +0100] "GET /wp-includes/js/wp-util.min.js?ver=5.8.1 HTTP/2.0" 200 705 "https://www.vmachine.cloud/wp-admin/install.php?step=1" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:39:45 +0100] "GET /wp-admin/js/user-profile.min.js?ver=5.8.1 HTTP/2.0" 200 2286 "https://www.vmachine.cloud/wp-admin/install.php?step=1" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:03 +0100] "GET /wp-includes/js/zxcvbn.min.js HTTP/2.0" 200 399661 "https://www.vmachine.cloud/wp-admin/install.php?step=1" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:18 +0100] "POST /wp-admin/install.php?step=2 HTTP/2.0" 200 1418 "https://www.vmachine.cloud/wp-admin/install.php?step=1" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
35.206.70.155 - - [16/Sep/2021:13:40:25 +0100] "GET / HTTP/1.1" 200 3818 "https://www.vmachine.cloud/" "WordPress/5.8.1; https://www.vmachine.cloud"
35.206.70.155 - - [16/Sep/2021:13:40:25 +0100] "POST /wp-cron.php?doing_wp_cron=1631796024.9420061111450195312500 HTTP/1.1" 499 0 "https://www.vmachine.cloud/wp-cron.php?doing_wp_cron=1631796024.9420061111450195312500" "WordPress/5.8.1; https://www.vmachine.cloud"
41.249.84.5 - - [16/Sep/2021:13:40:25 +0100] "GET /wp-login.php HTTP/2.0" 200 2361 "https://www.vmachine.cloud/wp-admin/install.php?step=2" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:26 +0100] "GET /wp-admin/css/login.min.css?ver=5.8.1 HTTP/2.0" 200 2048 "https://www.vmachine.cloud/wp-login.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
41.249.84.5 - - [16/Sep/2021:13:40:28 +0100] "POST /wp-login.php HTTP/2.0" 302 0 "https://www.vmachine.cloud/wp-login.php" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:92.0) Gecko/20100101 Firefox/92.0"
